codigo_abonado,cedula,nombre,telefono
TC103686,1090003686,Óscar Cuartas Hincapié,3105003686
VG103687,1090003687,Pablo Jurado Valderrama,3105003687
DQ103688,1090003688,Ramiro Escudero Jurado,3105003688
C103689,1090003689,Sergio Montoya Lemus,3105003689
DQ103690,1090003690,Tomás Tabares Zapata,3105003690
DQ103691,1090003691,Ulises Bohórquez Acosta,3105003691
SG103692,1090003692,Vicente Isaza Ocampo,3105003692
DQ103693,1090003693,Wilson Duarte Cuartas,3105003693
TC103694,1090003694,Yesid Lemus Duarte,3105003694
C103695,1090003695,Zacarías Salgado Rendón,3105003695
VG103696,1090003696,Ana Arcila Forero,3105003696
DQ103697,1090003697,Beatriz Higuita Gómez,3105003697
SG103698,1090003698,Camila Cadavid Urrego,3105003698
DQ103699,1090003699,Diana Jaramillo Isaza,3105003699
SR103700,1090003700,Elena Rendón Jaramillo,3105003700
DQ103701,1090003701,Fabiola Zapata Yepes,3105003701
TCF103702,1090003702,Gloria Galvis Muñoz,3105003702
SG103703,1090003703,Helena Bermúdez Nieto,3105003703
SG103704,1090003704,Irene Ibarra Bohórquez,3105003704
TC103705,1090003705,Julia Quiroga Cadavid,3105003705
SG103706,1090003706,Karen Yepes Quiroga,3105003706
TCF103707,1090003707,Laura Forero Espinal,3105003707
C103708,1090003708,Marta Acosta Franco,3105003708
TC103709,1090003709,Nidia Hincapié Tabares,3105003709
DQ103710,1090003710,Olga Peláez Higuita,3105003710
DQ103711,1090003711,Paula Wilches Ibarra,3105003711
C103712,1090003712,Rocío Espinal Wilches,3105003712
TCF103713,1090003713,Sandra Muñoz Leal,3105003713
TC103714,1090003714,Tatiana Gómez Montoya,3105003714
C103715,1090003715,Úrsula Ocampo Arcila,3105003715
SR103716,1090003716,Valeria Valderrama Bermúdez,3105003716
TC103717,1090003717,Ximena Delgado Peláez,3105003717
C103718,1090003718,Yolanda Leal Delgado,3105003718
DQ103719,1090003719,Zulma Franco Escudero,3105003719
SG103720,1090003720,Alberto Nieto Salgado,3105003720
SR103721,1090003721,Bernardo Urrego Galvis,3105003721
TC103722,1090003722,Carlos Cuartas Hincapié,3105003722
SG103723,1090003723,Damián Jurado Valderrama,3105003723
TC103724,1090003724,Eduardo Escudero Jurado,3105003724
TC103725,1090003725,Fabián Montoya Lemus,3105003725
TC103726,1090003726,Germán Tabares Zapata,3105003726
C103727,1090003727,Hernán Bohórquez Acosta,3105003727
C103728,1090003728,Iván Isaza Ocampo,3105003728
DQ103729,1090003729,Jaime Duarte Cuartas,3105003729
VG103730,1090003730,Kevin Lemus Duarte,3105003730
C103731,1090003731,Leonardo Salgado Rendón,3105003731
TC103732,1090003732,Mauricio Arcila Forero,3105003732
DQ103733,1090003733,Nelson Higuita Gómez,3105003733
TC103734,1090003734,Óscar Cadavid Urrego,3105003734
TC103735,1090003735,Pablo Jaramillo Isaza,3105003735
SR103736,1090003736,Ramiro Rendón Jaramillo,3105003736
TC103737,1090003737,Sergio Zapata Yepes,3105003737
C103738,1090003738,Tomás Galvis Muñoz,3105003738
C103739,1090003739,Ulises Bermúdez Nieto,3105003739
TC103740,1090003740,Vicente Ibarra Bohórquez,3105003740
C103741,1090003741,Wilson Quiroga Cadavid,3105003741
SG103742,1090003742,Yesid Yepes Quiroga,3105003742
DQ103743,1090003743,Zacarías Forero Espinal,3105003743
C103744,1090003744,Ana Acosta Franco,3105003744
DQ103745,1090003745,Beatriz Hincapié Tabares,3105003745
C103746,1090003746,Camila Peláez Higuita,3105003746
DQ103747,1090003747,Diana Wilches Ibarra,3105003747
DQ103748,1090003748,Elena Espinal Wilches,3105003748
DQ103749,1090003749,Fabiola Muñoz Leal,3105003749
C103750,1090003750,Gloria Gómez Montoya,3105003750
SG103751,1090003751,Helena Ocampo Arcila,3105003751
SR103752,1090003752,Irene Valderrama Bermúdez,3105003752
C103753,1090003753,Julia Delgado Peláez,3105003753
TC103754,1090003754,Karen Leal Delgado,3105003754
SG103755,1090003755,Laura Franco Escudero,3105003755
VG103756,1090003756,Marta Nieto Salgado,3105003756
DQ103757,1090003757,Nidia Urrego Galvis,3105003757
C103758,1090003758,Olga Cuartas Hincapié,3105003758
SR103759,1090003759,Paula Jurado Valderrama,3105003759
TC103760,1090003760,Rocío Escudero Jurado,3105003760
VG103761,1090003761,Sandra Montoya Lemus,3105003761
SG103762,1090003762,Tatiana Tabares Zapata,3105003762
SG103763,1090003763,Úrsula Bohórquez Acosta,3105003763
SG103764,1090003764,Valeria Isaza Ocampo,3105003764
SG103765,1090003765,Ximena Duarte Cuartas,3105003765
SG103766,1090003766,Yolanda Lemus Duarte,3105003766
TCF103767,1090003767,Zulma Salgado Rendón,3105003767
TC103768,1090003768,Alberto Arcila Forero,3105003768
SG103769,1090003769,Bernardo Higuita Gómez,3105003769
SR103770,1090003770,Carlos Cadavid Urrego,3105003770
C103771,1090003771,Damián Jaramillo Isaza,3105003771
DQ103772,1090003772,Eduardo Rendón Jaramillo,3105003772
SG103773,1090003773,Fabián Zapata Yepes,3105003773
DQ103774,1090003774,Germán Galvis Muñoz,3105003774
TCF103775,1090003775,Hernán Bermúdez Nieto,3105003775
DQ103776,1090003776,Iván Ibarra Bohórquez,3105003776
SG103777,1090003777,Jaime Quiroga Cadavid,3105003777
SG103778,1090003778,Kevin Yepes Quiroga,3105003778
SG103779,1090003779,Leonardo Forero Espinal,3105003779
TC103780,1090003780,Mauricio Acosta Franco,3105003780
TC103781,1090003781,Nelson Hincapié Tabares,3105003781
TC103782,1090003782,Óscar Peláez Higuita,3105003782
DQ103783,1090003783,Pablo Wilches Ibarra,3105003783
SG103784,1090003784,Ramiro Espinal Wilches,3105003784
C103785,1090003785,Sergio Muñoz Leal,3105003785
TC103786,1090003786,Tomás Gómez Montoya,3105003786
C103787,1090003787,Ulises Ocampo Arcila,3105003787
DQ103788,1090003788,Vicente Valderrama Bermúdez,3105003788
C103789,1090003789,Wilson Delgado Peláez,3105003789
C103790,1090003790,Yesid Leal Delgado,3105003790
C103791,1090003791,Zacarías Franco Escudero,3105003791
TC103792,1090003792,Ana Nieto Salgado,3105003792
SG103793,1090003793,Beatriz Urrego Galvis,3105003793
SR103794,1090003794,Camila Cuartas Hincapié,3105003794
TC103795,1090003795,Diana Jurado Valderrama,3105003795
SR103796,1090003796,Elena Escudero Jurado,3105003796
C103797,1090003797,Fabiola Montoya Lemus,3105003797
TC103798,1090003798,Gloria Tabares Zapata,3105003798
DQ103799,1090003799,Helena Bohórquez Acosta,3105003799
TC103800,1090003800,Irene Isaza Ocampo,3105003800
TC103801,1090003801,Julia Duarte Cuartas,3105003801
TCF103802,1090003802,Karen Lemus Duarte,3105003802
SG103803,1090003803,Laura Salgado Rendón,3105003803
TC103804,1090003804,Marta Arcila Forero,3105003804
C103805,1090003805,Nidia Higuita Gómez,3105003805
SR103806,1090003806,Olga Cadavid Urrego,3105003806
TC103807,1090003807,Paula Jaramillo Isaza,3105003807
DQ103808,1090003808,Rocío Rendón Jaramillo,3105003808
C103809,1090003809,Sandra Zapata Yepes,3105003809
CH103810,1090003810,Tatiana Galvis Muñoz,3105003810
SG103811,1090003811,Úrsula Bermúdez Nieto,3105003811
C103812,1090003812,Valeria Ibarra Bohórquez,3105003812
TCF103813,1090003813,Ximena Quiroga Cadavid,3105003813
TC103814,1090003814,Yolanda Yepes Quiroga,3105003814
SR103815,1090003815,Zulma Forero Espinal,3105003815
SG103816,1090003816,Alberto Acosta Franco,3105003816
SG103817,1090003817,Bernardo Hincapié Tabares,3105003817
C103818,1090003818,Carlos Peláez Higuita,3105003818
SR103819,1090003819,Damián Wilches Ibarra,3105003819
CH103820,1090003820,Eduardo Espinal Wilches,3105003820
SG103821,1090003821,Fabián Muñoz Leal,3105003821
SG103822,1090003822,Germán Gómez Montoya,3105003822
C103823,1090003823,Hernán Ocampo Arcila,3105003823
SG103824,1090003824,Iván Valderrama Bermúdez,3105003824
TCF103825,1090003825,Jaime Delgado Peláez,3105003825
DQ103826,1090003826,Kevin Leal Delgado,3105003826
TC103827,1090003827,Leonardo Franco Escudero,3105003827
C103828,1090003828,Mauricio Nieto Salgado,3105003828
C103829,1090003829,Nelson Urrego Galvis,3105003829
TC103830,1090003830,Óscar Cuartas Hincapié,3105003830
TC103831,1090003831,Pablo Jurado Valderrama,3105003831
C103832,1090003832,Ramiro Escudero Jurado,3105003832
TC103833,1090003833,Sergio Montoya Lemus,3105003833
TCF103834,1090003834,Tomás Tabares Zapata,3105003834
C103835,1090003835,Ulises Bohórquez Acosta,3105003835
C103836,1090003836,Vicente Isaza Ocampo,3105003836
C103837,1090003837,Wilson Duarte Cuartas,3105003837
CH103838,1090003838,Yesid Lemus Duarte,3105003838
CH103839,1090003839,Zacarías Salgado Rendón,3105003839
CH103840,1090003840,Ana Arcila Forero,3105003840
TCF103841,1090003841,Beatriz Higuita Gómez,3105003841
C103842,1090003842,Camila Cadavid Urrego,3105003842
C103843,1090003843,Diana Jaramillo Isaza,3105003843
TC103844,1090003844,Elena Rendón Jaramillo,3105003844
TC103845,1090003845,Fabiola Zapata Yepes,3105003845
VG103846,1090003846,Gloria Galvis Muñoz,3105003846
TC103847,1090003847,Helena Bermúdez Nieto,3105003847
TC103848,1090003848,Irene Ibarra Bohórquez,3105003848
C103849,1090003849,Julia Quiroga Cadavid,3105003849
SG103850,1090003850,Karen Yepes Quiroga,3105003850
C103851,1090003851,Laura Forero Espinal,3105003851
TC103852,1090003852,Marta Acosta Franco,3105003852
SG103853,1090003853,Nidia Hincapié Tabares,3105003853
TCF103854,1090003854,Olga Peláez Higuita,3105003854
TCF103855,1090003855,Paula Wilches Ibarra,3105003855
TCF103856,1090003856,Rocío Espinal Wilches,3105003856
TC103857,1090003857,Sandra Muñoz Leal,3105003857
DQ103858,1090003858,Tatiana Gómez Montoya,3105003858
SG103859,1090003859,Úrsula Ocampo Arcila,3105003859
TC103860,1090003860,Valeria Valderrama Bermúdez,3105003860
C103861,1090003861,Ximena Delgado Peláez,3105003861
C103862,1090003862,Yolanda Leal Delgado,3105003862
C103863,1090003863,Zulma Franco Escudero,3105003863
C103864,1090003864,Alberto Nieto Salgado,3105003864
SR103865,1090003865,Bernardo Urrego Galvis,3105003865
C103866,1090003866,Carlos Cuartas Hincapié,3105003866
DQ103867,1090003867,Damián Jurado Valderrama,3105003867
SG103868,1090003868,Eduardo Escudero Jurado,3105003868
C103869,1090003869,Fabián Montoya Lemus,3105003869
VG103870,1090003870,Germán Tabares Zapata,3105003870
C103871,1090003871,Hernán Bohórquez Acosta,3105003871
TC103872,1090003872,Iván Isaza Ocampo,3105003872
C103873,1090003873,Jaime Duarte Cuartas,3105003873
SG103874,1090003874,Kevin Lemus Duarte,3105003874
SR103875,1090003875,Leonardo Salgado Rendón,3105003875
C103876,1090003876,Mauricio Arcila Forero,3105003876
SG103877,1090003877,Nelson Higuita Gómez,3105003877
C103878,1090003878,Óscar Cadavid Urrego,3105003878
SG103879,1090003879,Pablo Jaramillo Isaza,3105003879
C103880,1090003880,Ramiro Rendón Jaramillo,3105003880
TC103881,1090003881,Sergio Zapata Yepes,3105003881
SG103882,1090003882,Tomás Galvis Muñoz,3105003882
C103883,1090003883,Ulises Bermúdez Nieto,3105003883
SG103884,1090003884,Vicente Ibarra Bohórquez,3105003884
C103885,1090003885,Wilson Quiroga Cadavid,3105003885
C103886,1090003886,Yesid Yepes Quiroga,3105003886
DQ103887,1090003887,Zacarías Forero Espinal,3105003887
TC103888,1090003888,Ana Acosta Franco,3105003888
SG103889,1090003889,Beatriz Hincapié Tabares,3105003889
TC103890,1090003890,Camila Peláez Higuita,3105003890
DQ103891,1090003891,Diana Wilches Ibarra,3105003891
C103892,1090003892,Elena Espinal Wilches,3105003892
TC103893,1090003893,Fabiola Muñoz Leal,3105003893
C103894,1090003894,Gloria Gómez Montoya,3105003894
DQ103895,1090003895,Helena Ocampo Arcila,3105003895
SG103896,1090003896,Irene Valderrama Bermúdez,3105003896
SG103897,1090003897,Julia Delgado Peláez,3105003897
VG103898,1090003898,Karen Leal Delgado,3105003898
SG103899,1090003899,Laura Franco Escudero,3105003899
SG103900,1090003900,Marta Nieto Salgado,3105003900
CH103901,1090003901,Nidia Urrego Galvis,3105003901
DQ103902,1090003902,Olga Cuartas Hincapié,3105003902
SR103903,1090003903,Paula Jurado Valderrama,3105003903
TC103904,1090003904,Rocío Escudero Jurado,3105003904
CH103905,1090003905,Sandra Montoya Lemus,3105003905
SG103906,1090003906,Tatiana Tabares Zapata,3105003906
TC103907,1090003907,Úrsula Bohórquez Acosta,3105003907
TC103908,1090003908,Valeria Isaza Ocampo,3105003908
TC103909,1090003909,Ximena Duarte Cuartas,3105003909
C103910,1090003910,Yolanda Lemus Duarte,3105003910
SG103911,1090003911,Zulma Salgado Rendón,3105003911
SG103912,1090003912,Alberto Arcila Forero,3105003912
SG103913,1090003913,Bernardo Higuita Gómez,3105003913
SR103914,1090003914,Carlos Cadavid Urrego,3105003914
DQ103915,1090003915,Damián Jaramillo Isaza,3105003915
DQ103916,1090003916,Eduardo Rendón Jaramillo,3105003916
SG103917,1090003917,Fabián Zapata Yepes,3105003917
TCF103918,1090003918,Germán Galvis Muñoz,3105003918
TC103919,1090003919,Hernán Bermúdez Nieto,3105003919
DQ103920,1090003920,Iván Ibarra Bohórquez,3105003920
DQ103921,1090003921,Jaime Quiroga Cadavid,3105003921
SR103922,1090003922,Kevin Yepes Quiroga,3105003922
DQ103923,1090003923,Leonardo Forero Espinal,3105003923
SG103924,1090003924,Mauricio Acosta Franco,3105003924
DQ103925,1090003925,Nelson Hincapié Tabares,3105003925
TCF103926,1090003926,Óscar Peláez Higuita,3105003926
TC103927,1090003927,Pablo Wilches Ibarra,3105003927
SG103928,1090003928,Ramiro Espinal Wilches,3105003928
C103929,1090003929,Sergio Muñoz Leal,3105003929
SR103930,1090003930,Tomás Gómez Montoya,3105003930
DQ103931,1090003931,Ulises Ocampo Arcila,3105003931
C103932,1090003932,Vicente Valderrama Bermúdez,3105003932
VG103933,1090003933,Wilson Delgado Peláez,3105003933
SG103934,1090003934,Yesid Leal Delgado,3105003934
TC103935,1090003935,Zacarías Franco Escudero,3105003935
TC103936,1090003936,Ana Nieto Salgado,3105003936
SG103937,1090003937,Beatriz Urrego Galvis,3105003937
DQ103938,1090003938,Camila Cuartas Hincapié,3105003938
DQ103939,1090003939,Diana Jurado Valderrama,3105003939
C103940,1090003940,Elena Escudero Jurado,3105003940
VG103941,1090003941,Fabiola Montoya Lemus,3105003941
VG103942,1090003942,Gloria Tabares Zapata,3105003942
DQ103943,1090003943,Helena Bohórquez Acosta,3105003943
SG103944,1090003944,Irene Isaza Ocampo,3105003944
C103945,1090003945,Julia Duarte Cuartas,3105003945
DQ103946,1090003946,Karen Lemus Duarte,3105003946
AL103947,1090003947,Laura Salgado Rendón,3105003947
DQ103948,1090003948,Marta Arcila Forero,3105003948
C103949,1090003949,Nidia Higuita Gómez,3105003949
DQ103950,1090003950,Olga Cadavid Urrego,3105003950
TC103951,1090003951,Paula Jaramillo Isaza,3105003951
C103952,1090003952,Rocío Rendón Jaramillo,3105003952
TC103953,1090003953,Sandra Zapata Yepes,3105003953
C103954,1090003954,Tatiana Galvis Muñoz,3105003954
DQ103955,1090003955,Úrsula Bermúdez Nieto,3105003955
C103956,1090003956,Valeria Ibarra Bohórquez,3105003956
C103957,1090003957,Ximena Quiroga Cadavid,3105003957
DQ103958,1090003958,Yolanda Yepes Quiroga,3105003958
TC103959,1090003959,Zulma Forero Espinal,3105003959
C103960,1090003960,Alberto Acosta Franco,3105003960
TC103961,1090003961,Bernardo Hincapié Tabares,3105003961
TC103962,1090003962,Carlos Peláez Higuita,3105003962
TC103963,1090003963,Damián Wilches Ibarra,3105003963
DQ103964,1090003964,Eduardo Espinal Wilches,3105003964
SG103965,1090003965,Fabián Muñoz Leal,3105003965
DQ103966,1090003966,Germán Gómez Montoya,3105003966
DQ103967,1090003967,Hernán Ocampo Arcila,3105003967
TC103968,1090003968,Iván Valderrama Bermúdez,3105003968
TC103969,1090003969,Jaime Delgado Peláez,3105003969
C103970,1090003970,Kevin Leal Delgado,3105003970
TCF103971,1090003971,Leonardo Franco Escudero,3105003971
TC103972,1090003972,Mauricio Nieto Salgado,3105003972
TC103973,1090003973,Nelson Urrego Galvis,3105003973
VG103974,1090003974,Óscar Cuartas Hincapié,3105003974
DQ103975,1090003975,Pablo Jurado Valderrama,3105003975
C103976,1090003976,Ramiro Escudero Jurado,3105003976
C103977,1090003977,Sergio Montoya Lemus,3105003977
SG103978,1090003978,Tomás Tabares Zapata,3105003978
DQ103979,1090003979,Ulises Bohórquez Acosta,3105003979
TC103980,1090003980,Vicente Isaza Ocampo,3105003980
SR103981,1090003981,Wilson Duarte Cuartas,3105003981
SR103982,1090003982,Yesid Lemus Duarte,3105003982
VG103983,1090003983,Zacarías Salgado Rendón,3105003983
SG103984,1090003984,Ana Arcila Forero,3105003984
TC103985,1090003985,Beatriz Higuita Gómez,3105003985
TC103986,1090003986,Camila Cadavid Urrego,3105003986
DQ103987,1090003987,Diana Jaramillo Isaza,3105003987
C103988,1090003988,Elena Rendón Jaramillo,3105003988
TCF103989,1090003989,Fabiola Zapata Yepes,3105003989
VG103990,1090003990,Gloria Galvis Muñoz,3105003990
DQ103991,1090003991,Helena Bermúdez Nieto,3105003991
TC103992,1090003992,Irene Ibarra Bohórquez,3105003992
TC103993,1090003993,Julia Quiroga Cadavid,3105003993
DQ103994,1090003994,Karen Yepes Quiroga,3105003994
TC103995,1090003995,Laura Forero Espinal,3105003995
C103996,1090003996,Marta Acosta Franco,3105003996
SG103997,1090003997,Nidia Hincapié Tabares,3105003997
C103998,1090003998,Olga Peláez Higuita,3105003998
C103999,1090003999,Paula Wilches Ibarra,3105003999
C104000,1090004000,Rocío Espinal Wilches,3105004000
SR104001,1090004001,Sandra Muñoz Leal,3105004001
C104002,1090004002,Tatiana Gómez Montoya,3105004002
SR104003,1090004003,Úrsula Ocampo Arcila,3105004003
DQ104004,1090004004,Valeria Valderrama Bermúdez,3105004004
TC104005,1090004005,Ximena Delgado Peláez,3105004005
DQ104006,1090004006,Yolanda Leal Delgado,3105004006
VG104007,1090004007,Zulma Franco Escudero,3105004007
VG104008,1090004008,Alberto Nieto Salgado,3105004008
SR104009,1090004009,Bernardo Urrego Galvis,3105004009
C104010,1090004010,Carlos Cuartas Hincapié,3105004010
VG104011,1090004011,Damián Jurado Valderrama,3105004011
DQ104012,1090004012,Eduardo Escudero Jurado,3105004012
SR104013,1090004013,Fabián Montoya Lemus,3105004013
SR104014,1090004014,Germán Tabares Zapata,3105004014
C104015,1090004015,Hernán Bohórquez Acosta,3105004015
DQ104016,1090004016,Iván Isaza Ocampo,3105004016
C104017,1090004017,Jaime Duarte Cuartas,3105004017
C104018,1090004018,Kevin Lemus Duarte,3105004018
C104019,1090004019,Leonardo Salgado Rendón,3105004019
DQ104020,1090004020,Mauricio Arcila Forero,3105004020
DQ104021,1090004021,Nelson Higuita Gómez,3105004021
TC104022,1090004022,Óscar Cadavid Urrego,3105004022
C104023,1090004023,Pablo Jaramillo Isaza,3105004023
TC104024,1090004024,Ramiro Rendón Jaramillo,3105004024
DQ104025,1090004025,Sergio Zapata Yepes,3105004025
VG104026,1090004026,Tomás Galvis Muñoz,3105004026
TC104027,1090004027,Ulises Bermúdez Nieto,3105004027
DQ104028,1090004028,Vicente Ibarra Bohórquez,3105004028
SR104029,1090004029,Wilson Quiroga Cadavid,3105004029
DQ104030,1090004030,Yesid Yepes Quiroga,3105004030
VG104031,1090004031,Zacarías Forero Espinal,3105004031
DQ104032,1090004032,Ana Acosta Franco,3105004032
DQ104033,1090004033,Beatriz Hincapié Tabares,3105004033
DQ104034,1090004034,Camila Peláez Higuita,3105004034
DQ104035,1090004035,Diana Wilches Ibarra,3105004035
SG104036,1090004036,Elena Espinal Wilches,3105004036
DQ104037,1090004037,Fabiola Muñoz Leal,3105004037
C104038,1090004038,Gloria Gómez Montoya,3105004038
DQ104039,1090004039,Helena Ocampo Arcila,3105004039
DQ104040,1090004040,Irene Valderrama Bermúdez,3105004040
TCF104041,1090004041,Julia Delgado Peláez,3105004041
